,Year,Location,Indicators,Products,UOM,Scalar Factor,Value
2217,2014,Ontario,Tourism product ratio,Vehicle repairs and parts,Percentage,millions,17.5
2218,2014,Ontario,Tourism product ratio,Vehicle fuel,Percentage,millions,17.5
2219,2014,Ontario,Tourism product ratio,Total accommodation,Percentage,millions,91.5
2220,2014,Ontario,Tourism product ratio,Hotels,Percentage,millions,92.8
2221,2014,Ontario,Tourism product ratio,Motels,Percentage,millions,85.9
2222,2014,Ontario,Tourism product ratio,Camping,Percentage,millions,81.7
2223,2014,Ontario,Tourism product ratio,Other accommodation,Percentage,millions,91.7
2224,2014,Ontario,Tourism product ratio,Total food and beverage services,Percentage,millions,18.8
2225,2014,Ontario,Tourism product ratio,Meals from accommodation,Percentage,millions,18.8
2226,2014,Ontario,Tourism product ratio,Meals from restaurants,Percentage,millions,18.8
2227,2014,Ontario,Tourism product ratio,Alcoholic beverages from accommodation,Percentage,millions,19.2
2228,2014,Ontario,Tourism product ratio,Alcoholic beverages from restaurants,Percentage,millions,19.2
2229,2014,Ontario,Tourism product ratio,Meals and alcoholic beverages from other tourism industries,Percentage,millions,18.9
2230,2014,Ontario,Tourism product ratio,Total other tourism products,Percentage,millions,39.5
2231,2014,Ontario,Tourism product ratio,Recreation and entertainment,Percentage,millions,18.3
2232,2014,Ontario,Tourism product ratio,Travel services,Percentage,millions,98.0
2233,2014,Ontario,Tourism product ratio,Convention fees,Percentage,millions,92.8
2234,2014,Ontario,Tourism product ratio,Pre-trip expenses,Percentage,millions,100.0
2235,2014,Ontario,Tourism product ratio,Total other products,Percentage,millions,0.4
2236,2014,Ontario,Tourism product ratio,Groceries,Percentage,millions,4.3
2237,2014,Ontario,Tourism product ratio,"Beer, wine, and liquor from stores",Percentage,millions,4.3
2238,2014,Ontario,Tourism product ratio,Urban transit and parking,Percentage,millions,3.8
2239,2014,Ontario,Tourism product ratio,Miscellaneous products,Percentage,millions,0.2
2240,2014,Manitoba,Total domestic supply,Total tourism expenditures,Dollars,millions,116179.1
2241,2014,Manitoba,Total domestic supply,Total tourism products,Dollars,millions,7487.6
2242,2014,Manitoba,Total domestic supply,Total transportation,Dollars,millions,3578.5
2243,2014,Manitoba,Total domestic supply,Passenger air transport,Dollars,millions,793.1
2244,2014,Manitoba,Total domestic supply,Passenger rail transport,Dollars,millions,4.3
2245,2014,Manitoba,Total domestic supply,Passenger water transport,Dollars,millions,0.1
2246,2014,Manitoba,Total domestic supply,"Interurban, charter and tour bus transport",Dollars,millions,33.3
2247,2014,Manitoba,Total domestic supply,Taxis,Dollars,millions,60.3
2248,2014,Manitoba,Total domestic supply,Vehicle rental,Dollars,millions,92.6
2249,2014,Manitoba,Total domestic supply,Vehicle repairs and parts,Dollars,millions,978.7
2250,2014,Manitoba,Total domestic supply,Vehicle fuel,Dollars,millions,1616.1
2251,2014,Manitoba,Total domestic supply,Total accommodation,Dollars,millions,445.0
2252,2014,Manitoba,Total domestic supply,Hotels,Dollars,millions,382.8
2253,2014,Manitoba,Total domestic supply,Motels,Dollars,millions,10.3
2254,2014,Manitoba,Total domestic supply,Camping,Dollars,millions,17.7
2255,2014,Manitoba,Total domestic supply,Other accommodation,Dollars,millions,34.2
2256,2014,Manitoba,Total domestic supply,Total food and beverage services,Dollars,millions,2162.3
2257,2014,Manitoba,Total domestic supply,Meals from accommodation,Dollars,millions,140.2
2258,2014,Manitoba,Total domestic supply,Meals from restaurants,Dollars,millions,1661.8
2259,2014,Manitoba,Total domestic supply,Alcoholic beverages from accommodation,Dollars,millions,138.2
2260,2014,Manitoba,Total domestic supply,Alcoholic beverages from restaurants,Dollars,millions,111.1
2261,2014,Manitoba,Total domestic supply,Meals and alcoholic beverages from other tourism industries,Dollars,millions,111.0
2262,2014,Manitoba,Total domestic supply,Total other tourism products,Dollars,millions,1301.8
2263,2014,Manitoba,Total domestic supply,Recreation and entertainment,Dollars,millions,1022.9
2264,2014,Manitoba,Total domestic supply,Travel services,Dollars,millions,111.4
2265,2014,Manitoba,Total domestic supply,Convention fees,Dollars,millions,20.9
2266,2014,Manitoba,Total domestic supply,Pre-trip expenses,Dollars,millions,146.6
2267,2014,Manitoba,Total domestic supply,Total other products,Dollars,millions,108691.5
2268,2014,Manitoba,Total domestic supply,Groceries,Dollars,millions,3313.4
2269,2014,Manitoba,Total domestic supply,"Beer, wine, and liquor from stores",Dollars,millions,734.7
2270,2014,Manitoba,Total domestic supply,Urban transit and parking,Dollars,millions,79.4
2271,2014,Manitoba,Total domestic supply,Miscellaneous products,Dollars,millions,104564.0
2272,2014,Manitoba,Total demand,Total tourism expenditures,Dollars,millions,2499.1
2273,2014,Manitoba,Total demand,Total tourism products,Dollars,millions,2090.6
2274,2014,Manitoba,Total demand,Total transportation,Dollars,millions,1129.7
2275,2014,Manitoba,Total demand,Passenger air transport,Dollars,millions,690.4
2276,2014,Manitoba,Total demand,Passenger rail transport,Dollars,millions,4.1
2277,2014,Manitoba,Total demand,Passenger water transport,Dollars,millions,0.0
2278,2014,Manitoba,Total demand,"Interurban, charter and tour bus transport",Dollars,millions,10.7
2279,2014,Manitoba,Total demand,Taxis,Dollars,millions,8.3
2280,2014,Manitoba,Total demand,Vehicle rental,Dollars,millions,15.3
2281,2014,Manitoba,Total demand,Vehicle repairs and parts,Dollars,millions,151.3
2282,2014,Manitoba,Total demand,Vehicle fuel,Dollars,millions,249.6
2283,2014,Manitoba,Total demand,Total accommodation,Dollars,millions,295.3
2284,2014,Manitoba,Total demand,Hotels,Dollars,millions,252.8
2285,2014,Manitoba,Total demand,Motels,Dollars,millions,8.4
2286,2014,Manitoba,Total demand,Camping,Dollars,millions,17.0
2287,2014,Manitoba,Total demand,Other accommodation,Dollars,millions,17.1
2288,2014,Manitoba,Total demand,Total food and beverage services,Dollars,millions,271.7
2289,2014,Manitoba,Total demand,Meals from accommodation,Dollars,millions,17.7
2290,2014,Manitoba,Total demand,Meals from restaurants,Dollars,millions,205.1
2291,2014,Manitoba,Total demand,Alcoholic beverages from accommodation,Dollars,millions,19.2
2292,2014,Manitoba,Total demand,Alcoholic beverages from restaurants,Dollars,millions,15.4
2293,2014,Manitoba,Total demand,Meals and alcoholic beverages from other tourism industries,Dollars,millions,14.3
2294,2014,Manitoba,Total demand,Total other tourism products,Dollars,millions,393.9
2295,2014,Manitoba,Total demand,Recreation and entertainment,Dollars,millions,124.3
2296,2014,Manitoba,Total demand,Travel services,Dollars,millions,109.2
2297,2014,Manitoba,Total demand,Convention fees,Dollars,millions,13.8
2298,2014,Manitoba,Total demand,Pre-trip expenses,Dollars,millions,146.6
2299,2014,Manitoba,Total demand,Total other products,Dollars,millions,408.5
2300,2014,Manitoba,Total demand,Groceries,Dollars,millions,146.6
2301,2014,Manitoba,Total demand,"Beer, wine, and liquor from stores",Dollars,millions,32.2
2302,2014,Manitoba,Total demand,Urban transit and parking,Dollars,millions,3.3
2303,2014,Manitoba,Total demand,Miscellaneous products,Dollars,millions,226.4
2304,2014,Manitoba,Domestic demand,Total tourism expenditures,Dollars,millions,1613.2
2305,2014,Manitoba,Domestic demand,Total tourism products,Dollars,millions,1313.6
2306,2014,Manitoba,Domestic demand,Total transportation,Dollars,millions,780.7
2307,2014,Manitoba,Domestic demand,Passenger air transport,Dollars,millions,419.3
2308,2014,Manitoba,Domestic demand,Passenger rail transport,Dollars,millions,2.8
2309,2014,Manitoba,Domestic demand,Passenger water transport,Dollars,millions,0.0
2310,2014,Manitoba,Domestic demand,"Interurban, charter and tour bus transport",Dollars,millions,6.1
2311,2014,Manitoba,Domestic demand,Taxis,Dollars,millions,4.6
2312,2014,Manitoba,Domestic demand,Vehicle rental,Dollars,millions,6.5
2313,2014,Manitoba,Domestic demand,Vehicle repairs and parts,Dollars,millions,128.8
2314,2014,Manitoba,Domestic demand,Vehicle fuel,Dollars,millions,212.6
2315,2014,Manitoba,Domestic demand,Total accommodation,Dollars,millions,91.1
2316,2014,Manitoba,Domestic demand,Hotels,Dollars,millions,76.8
2317,2014,Manitoba,Domestic demand,Motels,Dollars,millions,3.3
2318,2014,Manitoba,Domestic demand,Camping,Dollars,millions,8.4
2319,2014,Manitoba,Domestic demand,Other accommodation,Dollars,millions,2.6
2320,2014,Manitoba,Domestic demand,Total food and beverage services,Dollars,millions,180.8
2321,2014,Manitoba,Domestic demand,Meals from accommodation,Dollars,millions,11.5
2322,2014,Manitoba,Domestic demand,Meals from restaurants,Dollars,millions,136.3
2323,2014,Manitoba,Domestic demand,Alcoholic beverages from accommodation,Dollars,millions,13.0
2324,2014,Manitoba,Domestic demand,Alcoholic beverages from restaurants,Dollars,millions,10.4
2325,2014,Manitoba,Domestic demand,Meals and alcoholic beverages from other tourism industries,Dollars,millions,9.6
2326,2014,Manitoba,Domestic demand,Total other tourism products,Dollars,millions,261.0
2327,2014,Manitoba,Domestic demand,Recreation and entertainment,Dollars,millions,64.2
2328,2014,Manitoba,Domestic demand,Travel services,Dollars,millions,40.0
2329,2014,Manitoba,Domestic demand,Convention fees,Dollars,millions,10.2
2330,2014,Manitoba,Domestic demand,Pre-trip expenses,Dollars,millions,146.6
2331,2014,Manitoba,Domestic demand,Total other products,Dollars,millions,299.6
2332,2014,Manitoba,Domestic demand,Groceries,Dollars,millions,106.6
2333,2014,Manitoba,Domestic demand,"Beer, wine, and liquor from stores",Dollars,millions,23.4
2334,2014,Manitoba,Domestic demand,Urban transit and parking,Dollars,millions,2.5
2335,2014,Manitoba,Domestic demand,Miscellaneous products,Dollars,millions,167.1
2336,2014,Manitoba,Exports,Total tourism expenditures,Dollars,millions,886.0
2337,2014,Manitoba,Exports,Total tourism products,Dollars,millions,777.1
2338,2014,Manitoba,Exports,Total transportation,Dollars,millions,349.0
2339,2014,Manitoba,Exports,Passenger air transport,Dollars,millions,271.2
2340,2014,Manitoba,Exports,Passenger rail transport,Dollars,millions,1.2
2341,2014,Manitoba,Exports,Passenger water transport,Dollars,millions,0.0
2342,2014,Manitoba,Exports,"Interurban, charter and tour bus transport",Dollars,millions,4.7
2343,2014,Manitoba,Exports,Taxis,Dollars,millions,3.7
2344,2014,Manitoba,Exports,Vehicle rental,Dollars,millions,8.7
2345,2014,Manitoba,Exports,Vehicle repairs and parts,Dollars,millions,22.5
2346,2014,Manitoba,Exports,Vehicle fuel,Dollars,millions,37.0
2347,2014,Manitoba,Exports,Total accommodation,Dollars,millions,204.2
2348,2014,Manitoba,Exports,Hotels,Dollars,millions,176.1
2349,2014,Manitoba,Exports,Motels,Dollars,millions,5.1
2350,2014,Manitoba,Exports,Camping,Dollars,millions,8.5
2351,2014,Manitoba,Exports,Other accommodation,Dollars,millions,14.5
2352,2014,Manitoba,Exports,Total food and beverage services,Dollars,millions,91.1
2353,2014,Manitoba,Exports,Meals from accommodation,Dollars,millions,6.2
2354,2014,Manitoba,Exports,Meals from restaurants,Dollars,millions,68.8
2355,2014,Manitoba,Exports,Alcoholic beverages from accommodation,Dollars,millions,6.3
2356,2014,Manitoba,Exports,Alcoholic beverages from restaurants,Dollars,millions,5.0
2357,2014,Manitoba,Exports,Meals and alcoholic beverages from other tourism industries,Dollars,millions,4.8
2358,2014,Manitoba,Exports,Total other tourism products,Dollars,millions,132.8
2359,2014,Manitoba,Exports,Recreation and entertainment,Dollars,millions,60.0
2360,2014,Manitoba,Exports,Travel services,Dollars,millions,69.2
2361,2014,Manitoba,Exports,Convention fees,Dollars,millions,3.6
2362,2014,Manitoba,Exports,Pre-trip expenses,Dollars,millions,0.0
2363,2014,Manitoba,Exports,Total other products,Dollars,millions,108.9
2364,2014,Manitoba,Exports,Groceries,Dollars,millions,40.0
2365,2014,Manitoba,Exports,"Beer, wine, and liquor from stores",Dollars,millions,8.8
2366,2014,Manitoba,Exports,Urban transit and parking,Dollars,millions,0.8
2367,2014,Manitoba,Exports,Miscellaneous products,Dollars,millions,59.3
2368,2014,Manitoba,Interprovincial demand (exports),Total tourism expenditures,Dollars,millions,469.8
2369,2014,Manitoba,Interprovincial demand (exports),Total tourism products,Dollars,millions,422.2
2370,2014,Manitoba,Interprovincial demand (exports),Total transportation,Dollars,millions,218.9
2371,2014,Manitoba,Interprovincial demand (exports),Passenger air transport,Dollars,millions,164.4
2372,2014,Manitoba,Interprovincial demand (exports),Passenger rail transport,Dollars,millions,0.3
2373,2014,Manitoba,Interprovincial demand (exports),Passenger water transport,Dollars,millions,0.0
2374,2014,Manitoba,Interprovincial demand (exports),"Interurban, charter and tour bus transport",Dollars,millions,2.0
2375,2014,Manitoba,Interprovincial demand (exports),Taxis,Dollars,millions,3.2
2376,2014,Manitoba,Interprovincial demand (exports),Vehicle rental,Dollars,millions,3.6
2377,2014,Manitoba,Interprovincial demand (exports),Vehicle repairs and parts,Dollars,millions,17.2
2378,2014,Manitoba,Interprovincial demand (exports),Vehicle fuel,Dollars,millions,28.2
2379,2014,Manitoba,Interprovincial demand (exports),Total accommodation,Dollars,millions,84.3
2380,2014,Manitoba,Interprovincial demand (exports),Hotels,Dollars,millions,78.8
2381,2014,Manitoba,Interprovincial demand (exports),Motels,Dollars,millions,1.8
2382,2014,Manitoba,Interprovincial demand (exports),Camping,Dollars,millions,1.8
2383,2014,Manitoba,Interprovincial demand (exports),Other accommodation,Dollars,millions,1.9
2384,2014,Manitoba,Interprovincial demand (exports),Total food and beverage services,Dollars,millions,58.3
2385,2014,Manitoba,Interprovincial demand (exports),Meals from accommodation,Dollars,millions,4.1
2386,2014,Manitoba,Interprovincial demand (exports),Meals from restaurants,Dollars,millions,43.6
2387,2014,Manitoba,Interprovincial demand (exports),Alcoholic beverages from accommodation,Dollars,millions,4.2
2388,2014,Manitoba,Interprovincial demand (exports),Alcoholic beverages from restaurants,Dollars,millions,3.3
2389,2014,Manitoba,Interprovincial demand (exports),Meals and alcoholic beverages from other tourism industries,Dollars,millions,3.1
2390,2014,Manitoba,Interprovincial demand (exports),Total other tourism products,Dollars,millions,60.7
2391,2014,Manitoba,Interprovincial demand (exports),Recreation and entertainment,Dollars,millions,27.7
